"";"fungsi";"iterasi";"populasi";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"optimum";"time"
"elapsed100";"f9";500;10;-1,077361149121e-09;-3,24782011115447e-09;1,59569207278932e-09;-1,31681332711813e-09;-4,54433414349562e-10;-7,28250864969056e-10;-1,5630176674435e-10;-4,77370831315683e-10;2,55855262559655e-10;-1,0982817496177e-09;0;11,5329999999994
"elapsed101";"f9";500;30;1,01128975979105e-10;2,93028311337368e-10;1,28865371486107e-09;-2,62609918703149e-11;-7,07847784275319e-11;9,44564772953773e-11;4,8894365235053e-12;2,22677365364913e-09;-1,4773270345858e-09;-1,09203067985748e-09;0;26,1260000000002
"elapsed102";"f9";500;50;6,59690727415738e-10;1,59503187012469e-09;-1,58882837295838e-09;-7,77281234524846e-11;-2,60728104175499e-09;3,58362002415463e-09;2,06655710718757e-12;2,41173982054192e-09;-6,5363673230698e-10;1,22701240929948e-09;0;41,762999999999
"elapsed103";"f9";500;100;1,2416607818395e-09;3,416162687271e-10;5,38201807129688e-12;-2,15744820406523e-11;2,95113023831034e-10;-3,33212316974224e-11;-3,57688313904982e-10;-2,16649587152055e-11;-9,31811230522239e-12;2,30769343289985e-10;0;79,8649999999998
"elapsed104";"f9";1000;10;-2,80549234771553e-11;-2,64422732087363e-09;-6,72505003887029e-10;4,13081975166458e-11;2,41794627987478e-13;-1,03437994390527e-12;6,85092030707467e-11;-3,54284060912917e-12;-3,61391271533387e-11;-2,11281574033066e-11;0;23,4699999999993
"elapsed105";"f9";1000;30;-2,87408654212128e-09;1,61354173824267e-11;-8,68077514382128e-13;-1,10504344771068e-10;-5,08430311448665e-10;-2,34639211868961e-11;7,63682391090222e-10;-2,3032078922432e-09;9,81990400350903e-11;2,43616908380843e-11;0;52,5810000000001
"elapsed106";"f9";1000;50;4,71544799759174e-10;1,74777415991966e-10;2,50038307109086e-09;1,08052604328037e-11;-1,08868967050502e-10;3,96921343882352e-11;-9,74089399572117e-10;-4,99921948278959e-10;2,24419700391192e-09;-1,21235514178636e-09;0;83,7429999999986
"elapsed107";"f9";1000;100;-1,16145314636076e-10;-7,99048784812311e-11;-4,26808427169862e-10;-1,78877641924741e-09;3,05595750559628e-10;5,88106954188137e-10;2,95081131205791e-10;-1,79038576115882e-10;1,86829150874233e-10;-4,61292683457652e-11;0;161,982
"elapsed108";"f10";100;10;6,52071568288415e-06;1,97139706350719e-06;-2,16501871852991e-09;2,59411429365607e-07;1,955321384365e-06;1,28661210734418e-06;4,05054945283309e-06;-1,3910492578852e-07;-4,67723258189058e-07;-2,21347832607768e-06;1,08444971513855e-05;2,47999999999956
"elapsed109";"f10";100;30;4,71083557943936e-07;1,53048517119096e-07;2,65066104540787e-06;1,22101376594362e-05;-2,18161348355029e-07;-6,78462767355292e-07;2,82726248666541e-06;-4,05215293773687e-06;1,00366603345044e-06;6,8337962858597e-07;1,71008879132906e-05;5,19700000000012
"elapsed110";"f10";100;50;6,67574418367446e-10;5,47573191234475e-10;2,08038083718315e-09;2,95163838248676e-10;-6,46235745492847e-10;1,28498624183716e-09;-2,41992260042409e-09;-3,64737367904701e-09;1,43903566982518e-09;9,09074908789357e-10;6,84526257899165e-09;8,31899999999951
"elapsed111";"f10";100;100;-3,73612674198485e-09;4,54083232876928e-09;-5,33774663996279e-09;4,26784307664365e-09;1,11554285292009e-08;2,43574092965644e-09;3,04438702160026e-09;6,64194382286691e-09;3,86476484722126e-09;6,33280631662468e-09;2,26304170958258e-08;16,2340000000004
"elapsed112";"f10";500;10;-3,07758371374795e-13;-2,37171999465849e-13;-2,08422786240277e-12;9,63040031635015e-16;2,37957924127383e-12;-3,22103839069369e-12;1,62561829185301e-13;1,65223949211418e-13;-3,91940747851343e-14;-4,39373463809064e-14;5,74162939415146e-12;11,7100000000009
"elapsed113";"f10";500;30;7,52648306578857e-15;2,08996350127442e-15;-3,37730625132567e-14;-8,04299577671105e-16;2,70557045578836e-14;-2,08691324510098e-15;2,37520185076423e-14;1,89758738068554e-15;-9,53894356899351e-14;4,15157199735812e-15;1,35447209004269e-13;26,5499999999993
"elapsed114";"f10";500;50;-2,38647341791937e-14;-1,26965598815125e-13;4,85358876459327e-14;1,11500952973832e-15;-3,34732652195001e-15;-4,04262678503926e-15;4,16248121215343e-14;-4,17557563396479e-16;4,20515089047579e-15;6,88979831695913e-15;1,81632486828676e-13;41,7289999999994
"elapsed115";"f10";500;100;-4,594386419412e-17;-1,06250645057369e-15;6,94145174505359e-16;-5,64370232767191e-16;-3,35506288181162e-14;-4,24915735057929e-15;2,82101638050136e-16;2,26851442366827e-16;-2,65987763139178e-14;-4,87601643182387e-15;5,72875080706581e-14;79,1959999999999
"elapsed116";"f10";1000;10;1,18568226074681e-16;-5,00493228357494e-16;6,81100751156151e-19;-1,97396085813885e-17;4,30646843745179e-17;-3,22670674970146e-19;-2,21874551732546e-17;6,08414452548395e-19;3,49288016511639e-18;3,72209950482318e-16;4,44089209850063e-16;22,4459999999999
"elapsed117";"f10";1000;30;-1,35946272755748e-16;1,22756605347516e-17;-3,1988507241796e-17;-7,90927697455326e-18;1,04502808121708e-17;-4,43298154060475e-18;7,57704171103136e-19;-6,73475448649008e-18;1,56639415652352e-18;2,73850261125081e-16;4,44089209850063e-16;52,4429999999993
"elapsed118";"f10";1000;50;4,65719444043683e-17;3,13692155253117e-18;-3,87713880366243e-18;-1,17644932457687e-16;4,20727601239289e-17;-1,41411907910971e-17;5,93580876317292e-19;-4,08758774195811e-16;-6,55994320961956e-16;3,27248536053361e-19;4,44089209850063e-16;83,9149999999991
"elapsed119";"f10";1000;100;-5,37916624521597e-16;7,38411722046959e-17;6,38382304957486e-17;-1,65282563919143e-17;1,30538259505027e-17;1,88027047516603e-16;-5,33806712594972e-18;-1,07378294691388e-17;-6,63293446080584e-17;3,36022445633002e-18;4,44089209850063e-16;161,655999999999
"elapsed120";"f11";100;10;0,00014058011647008;0,00019024770063617;0,000139183850557154;-0,000890246197752072;-0,00331178806300952;-6,23451374456827e-06;-9,83481458607402e-05;0,00101259414467252;0,00128205218939196;-5,15835730504499e-05;1,37787435605663e-06;2,25400000000081
"elapsed121";"f11";100;30;2,29187347000062e-06;-3,30991398771522e-06;-4,89258691910001e-07;-1,46307993296699e-05;-1,10669570426008e-05;1,56524795434864e-05;-2,16064926878743e-06;-1,9659661930772e-05;-5,60465053271853e-06;4,56062785362711e-07;9,13277231617826e-11;5,31700000000092
"elapsed122";"f11";100;50;8,60750786036423e-06;-8,42808962714879e-06;1,11980307087676e-05;-4,92354958265236e-06;-2,32058918960699e-06;-2,32566645450028e-06;-5,27471042659634e-06;-2,14182563792076e-06;1,34102693909632e-06;-1,50808230558181e-06;8,229439352192e-11;8,4489999999987
"elapsed123";"f11";100;100;1,4691542056047e-05;4,46602023464651e-06;6,70065823233914e-05;1,074997586513e-05;8,49205421259717e-05;1,67687273177678e-05;-3,10632782644863e-06;1,05562792502199e-05;2,04687578632688e-05;5,74539286842703e-06;1,65605540392022e-09;16,6360000000004
"elapsed124";"f11";500;10;5,91738976239146e-10;3,92382514765597e-10;-6,13702826553885e-11;1,65460764196396e-09;1,42265158662488e-08;3,14243373955369e-11;-1,16775480987165e-09;-9,71653031484457e-10;-9,57312822278883e-14;-3,76575464974284e-10;0;11,884
"elapsed125";"f11";500;30;-2,22568039469648e-11;-5,99665697112619e-10;1,59244839397643e-10;6,5694145028421e-13;-5,29312672950998e-11;-2,13779697988862e-10;-1,39144988446651e-08;-7,61218394147222e-11;5,00494660678856e-09;1,93800776155374e-11;0;27,2950000000001
"elapsed126";"f11";500;50;1,9432599648987e-10;-1,95097001862586e-10;-7,21360423319095e-09;1,61092657037978e-10;7,12944810977257e-09;2,21438510296371e-11;3,10427579070593e-12;-1,11309687003163e-09;1,60009044217991e-10;4,08628115629415e-11;0;42,866
"elapsed127";"f11";500;100;4,03235672779362e-11;-5,91352552030626e-10;-7,33967013641483e-11;-1,99757477020712e-08;-2,94753543344511e-09;-5,24212923485322e-11;-1,49648898861814e-11;5,28090561870463e-10;1,9492164828998e-10;-1,05006454106166e-09;0;81,0069999999996
"elapsed128";"f11";1000;10;-2,78877250860537e-09;3,37011902942091e-09;-8,01947897693078e-10;-1,2075886821912e-09;4,80944420976476e-10;-9,52873667662299e-09;4,38265786217539e-10;-1,34484423907858e-10;-1,19744044881783e-10;-1,099158325736e-09;0;23,1190000000006
"elapsed129";"f11";1000;30;2,78341988346372e-11;-9,05646456312584e-10;-5,22308923015636e-09;5,46628760932171e-12;1,79816177123688e-12;-6,75441923608016e-10;-9,78890569875235e-10;2,05825773215839e-09;-6,81915375179546e-11;6,56126916376782e-10;0;53,1260000000002
"elapsed130";"f11";1000;50;1,03430173027987e-08;-4,8308706797021e-09;1,71517643857102e-08;3,08025799192916e-10;-7,94668719281662e-10;1,04237017736301e-08;-7,90512147851678e-11;8,52978808645762e-10;-2,52653012777579e-10;-3,64082282153958e-10;0;84,1460000000006
"elapsed131";"f11";1000;100;-8,2561270381124e-09;-6,37577994296605e-10;1,26739567352101e-08;-1,59375471024612e-10;1,73451870510664e-09;-2,65665527593898e-10;-3,08120549335141e-09;5,6404264432318e-11;-2,16754797624583e-10;5,26653544634128e-09;0;162,762000000001
"elapsed132";"f12";100;10;-1,1291791680412;-0,0261455904018405;-0,833483336456264;-0,880262969789194;0,206696314690905;0,0654516546087247;-0,217087427115945;-0,230503630455298;1,11930738074261;-0,717020859278353;0,651705513160519;2,48300000000017
"elapsed133";"f12";100;30;-0,898639493066679;0,168192626861475;-0,997658320541928;-1,06898500333581;-0,31478269052883;-0,153010084567407;-0,715764472326624;0,179439266009993;-1,6078692056048;-0,867110996023995;0,218903034106113;5,77200000000084
"elapsed134";"f12";100;50;-0,971784893538599;1,01165172814158;-0,867932298728317;-0,574272859449487;-0,436955713123219;0,375241761765494;-0,65172308902547;0,0974445056276913;-0,66003400860331;0,477444321654199;0,339787549474602;9,2559999999994
"elapsed135";"f12";100;100;-0,987155801920388;-0,580546846694025;0,175204700689367;-0,875066594793111;-0,896783148734459;0,103149181406788;-1,1978288911051;-1,21389054017574;-0,04643489005335;-0,779934973604823;0,116966336260836;17,7109999999993
"elapsed136";"f12";500;10;-1,00221095372775;-0,819698999465914;-0,885869300108833;0,195268422589483;-1,02112658170683;-1,26295088369024;-1,048792756082;0,170246372372461;-1,03438157906555;-0,568360020352153;0,0632737555251968;12,6479999999992
"elapsed137";"f12";500;30;-1,00948521323829;-0,235682699828552;-0,907024980190894;-1,30739609809504;-1,1209040838399;-1,06519402622284;-0,984338935286956;-1,10711274758712;-1,00564991285352;-1,01978167500659;0,0151684710269743;28,759
"elapsed138";"f12";500;50;-0,98896039069914;-0,464039943654476;-0,93032061186785;-0,82416947147357;-0,103450337235791;-1,04553574388485;-1,31672991869448;-0,946410318027069;-1,08632990769006;-0,0655353814484042;0,0453780151425958;45,7909999999993
"elapsed139";"f12";500;100;-0,991943390863145;-0,959210329724673;0,0220575374822722;-1,08837984578552;0,00369686812437301;-1,02160578568853;0,251256357863997;-0,974974871743089;-0,195803834296366;-0,901438333919487;0,0872246712370932;88,9799999999996
"elapsed140";"f12";1000;10;-1,01270233436088;0,313928693501915;-1,1409600259202;-0,922220386689126;0,402365093585815;-0,984465444098196;-1,12326695743887;0,0207529626008784;-0,99415802789049;0,293768895140016;0,133693153373787;25,1679999999997
"elapsed141";"f12";1000;30;-0,983037028420149;-0,925123794338025;-1,00530790208597;-0,249823858372433;-1,01057881207272;-0,56015647729998;-0,956171180557822;0,16921716610693;-0,947377243976107;-0,264990720888586;0,0539819024573633;58,402
"elapsed142";"f12";1000;50;-1,00719981546888;-1,09102400326821;-0,82432089237353;-0,929951150770705;0,104413035870102;-0,908957358229265;-0,782991446544966;-1,11382753185533;-1,01100749741433;0,101545222732735;0,0520515502757363;92,3909999999996
"elapsed143";"f12";1000;100;-0,992646468177307;-0,93481590396917;-1,13143991736262;-0,824114377027972;-0,9559248086139;-1,03274451355772;-1,06850878155584;-0,935314964558669;-1,07035997652954;-1,12927598545246;0,00189099467853653;179,862999999999
"elapsed144";"f13";100;10;0,332579442489749;0,374508136172215;0,0728559795986043;0,0542140219781534;0,624716011035465;0,0117574748977869;0,999169423242633;0,684143791553767;1,0007620303415;0,820528371521012;0,442763206677833;2,78700000000026
"elapsed145";"f13";100;30;0,998347697911451;0,928843346559027;0,998452140299154;0,998324102433526;1,00152410551826;1,00165228366083;0,998325971654319;1,00163292795429;0,847831616117482;0,998347756956565;0,00284925250263536;6,55000000000109
"elapsed146";"f13";100;50;0,3809869686349;0,69978915711704;1,01574490054109;1,01574290372522;1,01487553223803;0,668202847974265;0,730365374620555;0,946332014025862;0,98413272601111;0,685131154578073;0,112155923497068;9,50799999999981
"elapsed147";"f13";100;100;1,00115312931029;0,998206869666148;0,998592917568882;0,998207074370155;0,997951114566504;0,997951201243241;1,00140909838537;0,998208842287505;1,00204708243004;1,00115292575919;1,46964428578578e-05;18,3250000000007
"elapsed148";"f13";500;10;0,999981945437863;1,00001785781123;1,00001785941336;1,00000753692956;1,00001806244757;0,999992380703001;0,999982222598367;1,00000761819624;0,999992381790466;0,999982224192326;3,11075344621009e-09;13,5399999999991
"elapsed149";"f13";500;30;0,99999742459929;1,00000254459879;1,00000254296037;1,00000257578734;1,00000253640681;1,00000253640679;0,999997424593779;1,0000025445944;1,00000253476594;0,999997422672875;6,54409182575144e-11;30,5580000000009
"elapsed150";"f13";500;50;0,999999384771317;0,999999589571322;0,99999938639758;1,00000041039593;1,00000061359006;0,999999595593121;0,999999384771885;1,00000040879009;1,00000040880378;0,999999595426741;3,6129713330533e-12;48,4889999999996
"elapsed151";"f13";500;100;0,999999987365975;1,00000001196388;0,999999971987406;0,999999987190785;0,999999987403928;1,00000002898057;0,9999999716732;0,99999998740356;1,0000000120019;1,00000001263458;1,76931761178917e-15;90,5560000000005
"elapsed152";"f13";1000;10;0,999989247697636;0,999989247691602;0,999990262915662;0,999990264128698;0,999990271653197;1,0000107523081;0,999989248591083;1,00001587234647;1,00001076922173;1,00001484769146;1,16044321204294e-09;25,2089999999989
"elapsed153";"f13";1000;30;0,999999934434697;0,999999852801281;1,00000006550767;0,999999934500169;0,999999934434671;0,999999860706691;0,999999860760136;1,00000005757687;0,999999934500229;0,999999860778364;4,86472806382955e-14;59,7489999999998
"elapsed154";"f13";1000;50;0,999999959039961;0,999999959039945;0,999999959040043;1,00000004095996;0,999999959040042;1,00000004095994;1,00000004096004;0,999999959039958;1,00000003923944;0,999999959040062;1,65665545584757e-14;96,7350000000006
"elapsed155";"f13";1000;100;1,00000001150626;0,99999997214721;0,99999998689281;1,00000002785281;0,999999988522801;1,00000001310719;0,999999986892791;0,99999997214721;1,00000002785279;0,999999988506038;1,57748288182987e-15;185,960000000001
