"";"fungsi";"iterasi";"populasi";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"optimum";"time"
"elapsed";"f1";100;10;-2,52228249535401;-1,63600814291546;1,79582201798011;0,169202341934412;0,476933861572296;0,867958958762835;-5,04224433344512;4,64641405583145;-2,42347747902145;-2,646444302308;73,1631584781742;0,922999999999774
"elapsed1";"f1";100;30;-4,36307852533607;-1,24236881395982;-4,60918121158832;1,31497339280443;0,633461239110893;-0,416103371141609;6,49834836264492;-0,16564555529448;-4,74644854154201;1,01141841897337;109,935766978146;2,12700000000041
"elapsed2";"f1";100;50;-0,693932075132534;1,62915000139006;2,71698025709258;2,04409005694725;-2,54770148388644;3,23354297253871;0,654985510782276;0,335658310304928;-3,98085620272663;0,818971039875158;48,7021425280728;3,40100000000075
"elapsed3";"f1";100;100;3,81653118150822;0,363518750774137;3,59421983318645;-0,0785326201408437;-0,375035733923784;-2,39430486156034;-0,938395049283376;-0,625574607504464;0,738415926557504;2,00831716572504;39,3465120719108;6,47500000000036
"elapsed4";"f1";500;10;-0,000550994645364912;4,60046834230288e-05;0,0202982757375827;0,00166994341868061;0,00538255397568044;0,0437569243311226;0,0440535149307858;0,000572719698540669;-0,0128975057481111;-0,0247331558126212;0,00507786957127538;3,8100000000004
"elapsed5";"f1";500;30;5,9722714501791e-05;-0,164889559123952;0,0162220039585416;0,00344171659708742;-0,000872472432632589;-0,0320262874568329;0,0114616268846844;0,000268138015920918;-0,0260504908533438;0,00584940905835234;0,0293342978457442;9,92399999999998
"elapsed6";"f1";500;50;0,00242145472058158;0,00234068303422347;0,0404352421378991;0,00314361975582473;-0,0176398770643287;-0,00622753867905169;-0,0245049854205031;0,0146803615464774;0,0032342270096837;0,0157017590574515;0,00307919368023678;16,4830000000002
"elapsed7";"f1";500;100;0,00749667248853284;-0,00821186311772866;-0,00263990422155524;-0,00173821187996329;-0,0228962491519302;0,00106858339074117;-0,0096099275093082;-0,00112948686831165;0,0769360695611097;0,0219534664635825;0,00715374530139289;32,2550000000001
"elapsed8";"f1";1000;10;0,000383437227176074;-6,08988773281279e-05;-0,000810615010150832;0,00183200895141424;0,000630739078577247;0,00120126440036109;5,55743544470785e-06;-0,000834985188233869;0,000153437800498529;-0,000164193988582961;6,7526881921747e-06;8,08799999999974
"elapsed9";"f1";1000;30;-0,0249440391763602;0,00184322434422581;-0,00227281285386277;0,00843259983518744;-0,00697823792086481;-0,00706744667758054;0,000537911005455307;-0,000509766183506334;-0,000840168583852829;-0,017559249921807;0,00111010394256208;19,7520000000004
"elapsed10";"f1";1000;50;0,00022353429186541;0,000968969139894464;-0,00993047195588274;-0,00264786173650406;-0,00130031716659953;-0,000647332664991337;0,00307865341281013;0,0135040084977928;-0,000293064287831509;0,00366180438061526;0,000314055228472204;32,6939999999995
"elapsed11";"f1";1000;100;0,000240092163899985;0,000488218826905095;0,00121670944577091;0,00103734495778995;-0,000228216674130944;0,0132024511969075;0,00032765436990664;-0,0111397871905404;-0,00686400920676546;-0,00930764951269413;0,000435158446642431;64,2840000000006
"elapsed12";"f2";100;10;0,00745466785549131;-0,0464657620803734;0,0332676803437801;-0,00518243660188686;0,170654960264032;-0,071136461215407;-0,230541242298175;-0,00197706489465888;-0,0581588963902024;0,104775449132543;0,72961462107657;0,772999999999229
"elapsed13";"f2";100;30;-0,701285048460107;-0,0966628843203835;0,108765966575076;0,0206149313211386;-0,00161413333646192;0,148482257170603;-0,403856517742429;0,0678859497388556;-0,0354290617405236;-0,0841917453060028;1,66878849574137;2,003999999999
"elapsed14";"f2";100;50;-0,153295261764172;0,37433360093443;0,0217283423565604;-0,0417676696118158;0,100019935281091;0,0154462656652744;-0,0434656785942129;0,113615472478006;0,00654079728972207;0,722447586420209;1,59266061041427;3,39500000000044
"elapsed15";"f2";100;100;0,037648533812993;0,00260871750243453;-0,0461656530595217;-0,127502979451931;-0,21965340948693;0,162806258626088;0,237894455453758;0,00671496933288868;-0,109335369521853;-0,816272513498199;1,76660285977607;6,43599999999969
"elapsed16";"f2";500;10;-0,000181288883077107;0,000986129934315251;-0,000435530517883177;-9,68847918694861e-05;-0,00108513123657561;-0,00257642768211779;0,00121818036258225;0,000604834438377013;-2,07899544240267e-05;0,000465747932035995;0,0076709457332577;3,8229999999985
"elapsed17";"f2";500;30;0,00962856553112576;-0,000154333475660229;-0,00275440884717013;0,00156347707389139;-0,000918832725508828;-0,000539765880589558;0,00177240751381345;0,000985158905937537;0,00307012183044128;0,000329391082189539;0,0217164628663277;9,89199999999983
"elapsed18";"f2";500;50;0,0028844948199833;0,00561419180867825;3,60344100743278e-05;0,000280700138675247;0,000120248184602938;0,000421822999340815;-0,000856410478670956;-0,00011073001161436;0,000286792097076128;0,000166214279120031;0,0107776392278363;16,527
"elapsed19";"f2";500;100;-0,00135249923978611;-0,000530512225721405;-0,00128794543595255;-0,00232145752844171;-0,00305771672094104;-0,00141321069819595;0,000679032055008774;0,000265795362621879;0,00125331073964131;-0,00107878479367482;0,0132402647999856;32,2549999999992
"elapsed20";"f2";1000;10;0,000292480269201785;2,69483473304178e-05;-4,16019389707309e-05;-0,000261133356379814;-4,04583201174067e-05;2,36853851992855e-05;4,39559560374255e-06;2,43492230741042e-05;0,000348745916415725;-7,91015431329723e-07;0,00106458936772434;7,59100000000035
"elapsed21";"f2";1000;30;-0,000488555459405981;0,001936683794715;0,000920403922108903;0,000698664618399391;-0,000387366582908529;7,57160228848674e-05;7,65605053171638e-07;1,41242821332389e-05;0,000137695616596779;-0,000570333205606342;0,0052303091098122;19,9539999999997
"elapsed22";"f2";1000;50;-0,0011933926270917;-0,000292610578844934;0,000339197731023107;-3,07547093666119e-05;-7,79561233109343e-05;-0,000884307530278159;1,55482204327306e-05;0,000284744765453574;-0,000445379711053933;-0,000383183493079356;0,00394707548993504;32,6830000000009
"elapsed23";"f2";1000;100;-8,55796211163436e-06;-0,000116617796014622;0,000165023991153832;0,00167398640971123;-1,43461698588867e-05;-1,84845878903972e-05;-0,000281007672183024;-4,02748179000136e-05;-0,000394119063530057;7,77967912180079e-05;0,0027902152615717;64,9359999999997
"elapsed24";"f3";100;10;-19,2943619986683;11,609494467081;42,6226688548923;5,94043010742755;-64,1273071989417;-9,58946318769321;33,3358635701417;13,911853154144;17,7839283020701;-28,452198400835;6200,16072934808;0,80199999999968
