"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"266";"f10";100;30;10;10;0,5;0,5;13,4140479069771;9,24366040527821;3,54308377206326;0,71658593416214;3,52246159315109;0,89502426981926;-1,29326079785824;1,86322514712811;-3,40560458600521;6,79835845530033;4,00140108168125;0,470000000001164
"267";"f10";100;50;10;25;0,5;0,5;11,9751611182586;-2,35537707805634;-0,85247714817524;3,50252313911915;-1,08787214756012;0,830877333879471;2,67899304628372;9,03582018613815;-4,25471293926239;2,90396794676781;-1,86439156532288;0,769999999998618
"268";"f10";100;100;10;40;0,5;0,5;9,6501621227546;-1,19335149228573;2,54476618766785;1,85439112782478;-1,78971859812737;-2,18955944478512;-5,5898861438036;2,44069547951221;-1,66681808233261;-0,570541694760323;-0,89084167778492;1,65999999999985
"269";"f10";500;10;10;2;0,5;0,5;10,9477582653361;2,78808981180191;3,27578531205654;4,49319612979889;4,38451312482357;-3,15026558935642;-1,82543937861919;3,15609440207481;1,61413003504276;2,55270998179913;0,72093965113163;0,940000000000509
"270";"f10";500;30;10;10;0,5;0,5;7,09676781320667;0,514276638627052;0,775931879878044;2,07181324064732;0,00678376853466034;1,89271974563599;-1,72306537628174;2,09141713380814;0,698122903704643;1,40189537405968;2,72958280146122;2,19999999999891
"271";"f10";500;50;10;25;0,5;0,5;5,83740980424392;1,83357909321785;0,0184053629636765;1,29116083681583;-3,10398432612419;-0,205098405480385;-0,226312682032585;-0,188875555992126;0,164622083306313;0,454746648669243;-1,09500204026699;3,77000000000044
"272";"f10";500;100;10;40;0,5;0,5;4,68118614567086;0,548027411103249;-0,831181973218918;-1,04263190925121;0,983902603387833;-1,34738308191299;0,599915117025375;0,919162273406982;-0,887823641300201;-0,423444464802742;0,186678841710091;7,67000000000007
"273";"f10";1000;10;10;2;0,5;0,5;10,6961856015522;-0,447723120450974;-1,89804184436798;-4,06826083362103;-1,39243116974831;6,25460565090179;0,257994130253792;-3,90947706997395;0,300731331110001;-1,02553275227547;3,66179242730141;1,88999999999942
"274";"f10";1000;30;10;10;0,5;0,5;5,10434140454693;0,959218189120293;-0,873716816306114;-1,11805962026119;-2,29024976491928;0,319442361593246;-1,0267843157053;0,327988967299461;-0,815146520733833;0,0339415520429611;-0,537336826324463;4,25
"275";"f10";1000;50;10;25;0,5;0,5;5,34221958724625;0,115288347005844;-1,32305520772934;-1,04517196118832;0,746135875582695;2,01072229444981;0,937891483306885;1,9737798422575;1,86136698722839;-0,103549540042877;1,00353568792343;7,36000000000058
"276";"f10";1000;100;10;40;0,5;0,5;2,79150994521064;-1,07116103172302;0,154947370290756;0,145741209387779;0,861348792910576;0,00151073932647705;-0,83498877286911;0,0300745666027069;-0,955593451857567;-0,0919041484594345;0,108163312077522;15,5599999999995
"277";"f11";100;10;10;2;0,5;0,5;42,4556407294275;276,170318573713;77,3391514085233;155,109552294016;-60,9560231678188;40,5196300707757;22,6152685470879;-21,9587392173707;125,48694871366;-192,996357847005;-12,8989211283624;0,239999999999782
"278";"f11";100;30;10;10;0,5;0,5;12,2478776926302;-8,21280553936958;57,7428842894733;125,906105618924;131,286502070725;-40,4470084235072;42,0715771615505;63,723976816982;-16,0026588477194;-0,188677199184895;-28,4905984997749;0,479999999999563
"279";"f11";100;50;10;25;0,5;0,5;11,3334770500861;34,8004337400198;-5,56099098175764;176,767446566373;-30,5300055071712;8,17225137725472;-52,3298218846321;4,31761275976896;56,7340747453272;-28,1096482649446;-32,8832340426743;0,860000000000582
