"","fungsi","iterasi","populasi","selectionSize","multipicationFactor","hypermutationRate","optimum","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","time"
"1","f2",100,10,1,0.1,0.1,2912.21501685011,-1.3610209338367,-2.4855372030288,-0.332143576815724,35.2681178133935,-0.340385362505913,2.87323538213968,-0.25818319991231,1.44435362890363,1.87553623691201,10.5344309937209,0.170000000000073
"2","f2",100,10,1,0.1,0.5,9817948766.18547,5.17595261335373,-8.03589844144881,-26.6114769037813,-53.4713556524366,-0.495219696313143,-25.8584016934037,-2.19112653285265,-3.66934109479189,-3.63973593339324,-44.2670767661184,0.190000000000055
"3","f2",100,10,1,0.5,0.1,22160303.1902443,9.43667385727167,79.1423291899264,-0.519022950902581,3.21350698359311,97.5440375506878,29.1269457433373,-34.7269716206938,17.8320534061641,0.0295879784971476,0.0341741368174553,0.210000000000036
"4","f2",100,10,1,0.5,0.5,49693839.7487415,-78.6308442708105,1.55493491329253,1.12013244070113,1.95161327719688,-0.0967604573816061,18.3315011672676,-53.6546150222421,1.98307014070451,17.8559687454253,5.5170658044517,0.25
"5","f2",100,10,5,0.1,0.1,155864729730.832,6.25784927979112,1.97330615483224,12.0158789213747,2.03724792227149,-30.3423848003149,77.7302465867251,19.9250556528568,5.94078390859067,-8.53819563053548,-21.6311543714255,0.199999999999818
"6","f2",100,10,5,0.1,0.5,56071.4849337683,5.65802594646811,-19.2481690552086,-0.0163517892360687,5.12453787960112,4.89186914637685,-1.62669480778277,1.07164769433439,-21.6600459534675,0.390429468825459,8.5095043759793,0.200000000000273
"7","f2",100,10,5,0.5,0.1,440690.78274397,92.6388848572969,0.617661373689771,-6.48153014481068,51.5731637366116,-7.13098193518817,-34.5893553458154,-2.97825462184846,-0.000326056033372879,10.269743623212,-0.936222681775689,0.279999999999745
"8","f2",100,10,5,0.5,0.5,150932.713627411,23.413509875536,1.01877362467349,-4.47292188182473,46.4710389263928,18.2012978475541,17.5372267141938,-23.3539890497923,-0.0147346407175064,0.523194158449769,-0.0529236625880003,0.330000000000382
"9","f2",100,50,10,0.1,0.1,20.4583519109162,0.456455163657665,0.0559991225600243,0.43911999091506,0.841627921909094,0.0313892029225826,4.07755449414253,3.47900385968387,-7.50471251085401,-1.98368108831346,-0.976997753605247,0.329999999999927
"10","f2",100,50,10,0.1,0.5,20.6343585324301,-1.92027515731752,1.16755631752312,-1.0404487606138,-5.6717861443758,-2.89228023029864,-0.00166837126016617,-2.186333341524,-3.51818990893662,-0.495363492518663,0.5070342682302,0.299999999999727
"11","f2",100,50,10,0.5,0.1,1825.62615986746,0.158500112593174,4.646474448964,25.8522362913936,31.4074634574354,-1.02812782861292,-0.0586885493248701,-10.0696988403797,-12.2492291033268,-0.158973736688495,-0.245896214619279,0.730000000000018
"12","f2",100,50,10,0.5,0.5,7154.39455823754,0.237785559147596,0.0676662661135197,-0.804390851408243,37.995864264667,10.896349651739,20.8544092252851,1.26996720209718,-15.7835385296494,0.135563826188445,-2.32633003033698,0.690000000000055
"13","f2",100,50,25,0.1,0.1,12.8362530934744,-2.71890158765018,-0.234707444906235,0.428198557347059,2.43938528001308,-1.56899360008538,2.22257231362164,0.517601938918233,0.0408926978707314,0.900323037058115,-1.2229572981596,0.319999999999709
"14","f2",100,50,25,0.1,0.5,13.4694933709336,2.17476151883602,0.886505283415318,-0.876622879877687,2.29797302745283,0.783465011045337,-0.0709590967744589,0.196400983259082,-1.12545327283442,0.689204037189484,-3.28697795048356,0.289999999999964
"15","f2",100,50,25,0.5,0.1,456.80493081366,0.33804764971137,-4.13685743696988,-30.4865716025233,-7.60467620566487,0.120175303891301,0.0193949323147535,0.841202400624752,1.00010805763304,-60.7919035945088,0.907040340825915,0.910000000000309
"16","f2",100,50,25,0.5,0.5,193.840136684142,-0.333596765995026,-37.3968819156289,-0.027949083596468,-7.37703256309032,0.19257627427578,54.6573291998357,-0.127041153609753,0.100809335708618,-2.46798978187144,9.53796068206429,0.859999999999673
"17","f2",100,100,20,0.1,0.1,9.90944126179592,1.74684999510646,2.25614169612527,2.06228038296103,-0.000389665365219116,-1.24289286322892,-0.469247438013554,0.606237864121795,-0.397080555558205,-0.43667065910995,0.690309796482325,0.470000000000255
"18","f2",100,100,20,0.1,0.5,4.83176148339584,-0.238523352891207,-0.58042798191309,-1.15810297429562,0.536247342824936,-0.521826418116689,0.021669315174222,0.0725474208593369,-0.362538872286677,-1.02731641381979,0.312479306012392,0.420000000000073
"19","f2",100,100,20,0.5,0.1,133.841464377941,0.716986088082194,0.275286100804806,-59.4113163184375,2.00061574578285,-48.1815696693957,0.777348875999451,-0.0355236697942019,1.20669035241008,-0.789480097591877,0.0685305800288916,1.52999999999975
"20","f2",100,100,20,0.5,0.5,150.784373139151,1.92041932605207,0.533384084701538,3.7931548897177,-0.113771110773087,-2.69767073914409,0.0236073508858681,41.6018923744559,-0.0659541692584753,-3.9111066609621,23.9049708936363,1.57999999999993
"21","f2",100,100,50,0.1,0.1,8.70739882719485,-0.411637825891376,-1.69439255259931,0.189119717106223,0.667187385261059,0.0155716203153133,-2.96135856769979,-1.42381195910275,0.0515940599143505,0.368215562775731,-0.923495832830667,0.470000000000255
"22","f2",100,100,50,0.1,0.5,7.34848792100137,0.566565152257681,0.203487044200301,-1.9300508312881,0.156044494360685,-0.546355685219169,-0.605914788320661,1.02218561805785,-1.44739486277103,0.713026337325573,-0.140434224158525,0.4699999999998
"23","f2",100,100,50,0.5,0.1,84.1357724032615,6.37818058021367,-11.0257835127413,0.349583476781845,38.8518068939447,0.584411201998591,-9.23000262118876,5.58108291588724,0.000550271943211555,4.17556539177895,-0.0120279379189014,1.96000000000004
"24","f2",100,100,50,0.5,0.5,87.2055902403545,8.55252561159432,-1.81443644687533,-1.35226421989501,0.868192315101624,-0.0121937599033117,33.0246872734278,10.5907429475337,8.75994400121272,-0.00338321551680565,-0.925072934478521,1.69000000000005
"25","f2",500,10,1,0.1,0.1,1877580.8454868,-0.765628600493073,2.23001008853316,1.63238900713623,6.4569307025522,3.01033584401011,0.870022270828485,-4.4927729293704,5.80708160996437,6.71709449961782,22.7306602522731,0.829999999999927
"26","f2",500,10,1,0.1,0.5,38302.4749721885,-5.87475346401334,2.14975150302052,-0.243186997249722,-2.6704999152571,6.49750963784754,-3.83211970329285,0.490783946588635,3.94801022484899,-0.412465771660209,23.4374963212758,0.829999999999927
"27","f2",500,10,1,0.5,0.1,7183.30229994672,1.73010560683906,3.24097080156207,-48.0154192540795,-0.159405451267958,1.64763471111655,0.0386492814868689,-1.06898359954357,-51.1382312048227,18.0225853342563,0.262127444148064,1.0300000000002
"28","f2",500,10,1,0.5,0.5,312.528729239926,0.0424598343670368,7.70957614295185,23.2431540265679,-2.17165616340935,-19.4996154401451,0.0982646364718676,39.2499473877251,0.212804181501269,0.00293306075036526,-25.1586352940649,1.01999999999998
"29","f2",500,10,5,0.1,0.1,2028.50000958306,-4.84281238168478,0.299244653433561,-2.04415745101869,0.673442892730236,3.20550259202719,-0.218730187043548,1.87539462931454,-1.39240124262869,-8.07893010787666,-6.77451901137829,0.869999999999891
"30","f2",500,10,5,0.1,0.5,11878.1332469038,22.8655046317726,0.687669357284904,3.00608398392797,-0.536755938082933,-0.916991196572781,4.7437627799809,-0.340755330398679,-6.78972927853465,1.84864127077162,-2.50699357129633,0.890000000000327
"31","f2",500,10,5,0.5,0.1,114.55874513271,0.578324310481548,-0.0595205463469028,-3.1370700802654,17.8455209825188,-0.536606833338737,0.0192039646208286,2.63960338197649,-5.04565914161503,46.2835308630019,0.311265373602509,1.2199999999998
"32","f2",500,10,5,0.5,0.5,198.97429386324,-0.164230959489942,-3.06968903169036,-0.0690744258463383,-4.99404119327664,-9.46268835105002,-2.01374026946723,-0.886576250195503,0.8664779830724,-0.109233194962144,-46.9054033979774,1.23000000000002
"33","f2",500,50,10,0.1,0.1,5.06367510538651,1.22470888309181,-1.00391176529229,-0.10245069861412,0.931112887337804,-0.189872831106186,-0.09404132142663,0.341531913727522,-0.0499012880027294,0.853766407817602,-0.272294133901596,1.2800000000002
"34","f2",500,50,10,0.1,0.5,3.88434509348214,-0.260333484038711,-0.468576420098543,0.245324661955237,-0.025907950475812,-0.426095817238092,-0.84649957716465,0.00436748377978802,0.242406968027353,0.929910223931074,-0.434921309351921,1.26999999999998
"35","f2",500,50,10,0.5,0.1,30.4139869719919,0.0331328250467777,-0.0474023632705212,0.524699175730348,2.8368167579174,-0.115932011976838,0.53954697214067,3.10485539957881,-5.83083988167346,13.2042450364679,-3.09472996741533,3.48000000000002
"36","f2",500,50,10,0.5,0.5,23.9295107065528,-11.9329540990293,-0.499236909672618,0.721678370609879,1.47362258285284,-0.131281511858106,1.02354376576841,0.0206576194614172,-6.30972892977297,0.471629854291677,-0.883042486384511,3.40999999999985
"37","f2",500,50,25,0.1,0.1,3.17433849495263,-0.177991343662143,-0.287385052070022,0.327906152233481,-0.210286444053054,0.981258554384112,-0.0421782489866018,-0.738799991086125,-0.0142020639032125,0.125792482867837,0.268537644296885,1.32999999999993
"38","f2",500,50,25,0.1,0.5,1.97311337364355,0.0106292311102152,0.0907215289771557,0.101540517061949,-0.623331125825644,-0.0594953075051308,0.101328175514936,-0.0934340991079807,0.265493849292397,0.578168779611588,-0.0489707570523024,1.32000000000016
"39","f2",500,50,25,0.5,0.1,29.7246210415132,-2.18853293918073,2.76962229982018,0.0753236468881369,-1.38399084098637,-8.10284074395895,0.323936529457569,-0.201357901096344,0.142497895285487,-6.69773644767702,-1.87197937630117,4.19000000000005
"40","f2",500,50,25,0.5,0.5,23.4598542916681,0.010587926954031,-8.07603653520346,-5.79748512245715,-2.60023837909102,0.65938807092607,4.08690460026264,0.919773476198316,0.0182363204658031,-0.755075318738818,-0.372323719784617,4.40999999999985
"41","f2",500,100,20,0.1,0.1,1.44560718909607,0.460223481059074,-0.0302728265523911,0.0380146317183971,0.0222820788621902,0.0612627249211073,0.00387048348784447,-0.507215363904834,0.0387473963201046,0.227706599980593,0.0560116022825241,1.89000000000033
"42","f2",500,100,20,0.1,0.5,1.19594545105029,-0.0672759953886271,0.520079163834453,0.0864449422806501,-0.072683347389102,0.136416591703892,0.00252295285463333,-0.110084703192115,0.0271203462034464,0.121669284999371,0.0516481231898069,1.87999999999965
"43","f2",500,100,20,0.5,0.1,10.7452500127387,-1.10926325432956,0.0231529586017132,0.111954985186458,0.73851509951055,-2.09561493247747,0.766040245071054,0.780046684667468,0.1178955193609,-0.313464552164078,-4.68469820916653,7.12000000000035
"44","f2",500,100,20,0.5,0.5,18.7581299882359,-0.487817917019129,2.69430615007877,-4.29862630553544,-0.0208131968975067,4.17758487164974,-5.38216540589929,-0.463920878246427,1.13136381842196,0.0393461436033249,0.0402229838073254,7.10999999999967
"45","f2",500,100,50,0.1,0.1,1.14194117493607,0.0975399743765593,0.0814789906144142,0.0143120996654034,0.153564428910613,0.00897455029189587,0.110572157427669,0.0697042793035507,0.292173726484179,-0.223086634650826,-0.090534333139658,2.09000000000015
"46","f2",500,100,50,0.1,0.5,1.03446147416749,-0.0681209843605757,-0.0255254562944174,-0.0847435090690851,0.0364029314368963,-0.0810811296105385,0.0764762982726097,0.102026900276542,-0.360529730096459,0.0938925892114639,0.105661945417523,2.13999999999987
"47","f2",500,100,50,0.5,0.1,16.4974883186608,-1.01571604609489,2.26883259601891,-0.213923351839185,-7.00516072101891,-0.0753825064748526,0.405848259106278,-0.0605708919465542,1.30433649756014,-1.60270486958325,2.24471385590732,8.76999999999998
"48","f2",500,100,50,0.5,0.5,9.33467342691093,6.09362232498825,0.351932970806956,-0.0303716398775578,0.00555464066565037,0.0189716462045908,0.0153055414557457,-1.42266270704567,-0.0310370232909918,0.51783281378448,0.847382098436356,8.95000000000027
