"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"50";"f7";2000;30;10;10;0,5;0,5;0,839362418832541;-0,139705725908279;0,180793768763542;-0,221931306123734;0,0355629599094391;0,0488996493816376;0,154246684908867;0,0210218077898026;-0,0640079689025879;0,0505502998828888;0,210995326042175;9,47399999999971
"51";"f7";2000;50;10;25;0,5;0,5;0,121577293438758;-0,187058744430542;0,211154934167862;-0,211732347607613;0,223651708960533;-0,0117529970407486;-0,218100102543831;-0,0986511266231538;-0,059733692407608;-0,138068805932999;0,0316745918989181;17,3089999999997
"52";"f7";2000;100;10;40;0,5;0,5;0,307520197828971;-0,165382903814316;-0,117867725491524;0,04434565782547;0,207921856045723;0,135400103330612;0,0704439693689347;-0,0146796578168868;0,0572241371870041;0,187512035369873;-0,104358072280884;38,3499999999999
"53";"f7";5000;10;10;2;0,5;0,5;0,151051763540842;0,0689493542909623;-0,0550417512655259;0,0256518203020095;-0,0770146000385283;0,259793461561203;0,0913299196958541;-0,266249524354935;-0,0425202387571335;-0,0248999977111817;-0,0533712619543076;9,76999999999998
"54";"f7";5000;30;10;10;0,5;0,5;0,395827565380831;0,140670468211174;-0,166888427734375;0,131936841011047;0,116328787207604;-0,0221659386157989;-0,12672961473465;0,0713842558860778;-0,0307072591781616;-0,0128523242473602;-0,137474717497826;23,4459999999999
"55";"f7";5000;50;10;25;0,5;0,5;0,796091291758724;0,101600924730301;0,14009133040905;0,0462188190221786;0,123396325111389;0,0159041970968246;-0,17618698656559;-0,0809576189517975;0,228985034823418;-0,113243862390518;0,0568833982944488;43,163
"56";"f7";5000;100;10;40;0,5;0,5;0,941930282568552;0,0823372519016266;0,00811141192913056;-0,0505926012992859;-0,136043458580971;0,0957697701454163;-0,0102849030494689;-0,045564689040184;0,21201422214508;-0,144783697128296;0,0513165962696076;94,855
"57";"f8";2000;10;10;2;0,5;0,5;-3446,04140448047;451,128526357934;404,564288444817;-299,334682989866;403,788405004889;425,516787450761;-292,982975021005;451,449587475508;435,439453693107;-292,093831114471;438,676503486931;4,10699999999997
"58";"f8";2000;30;10;10;0,5;0,5;-4096,80208496302;410,819836892188;424,74014358595;418,470748700202;415,071774506941;427,932457067072;409,343540901318;437,937046168372;410,51876777783;421,651924261823;419,063723180443;9,65700000000015
"59";"f8";2000;50;10;25;0,5;0,5;-4149,75295851971;422,785446746275;425,702134845778;421,660019550472;413,954059127718;419,977497542277;434,673916781321;424,303048523143;415,662304731086;417,878046398982;423,350653611124;17,462
"60";"f8";2000;100;10;40;0,5;0,5;-4185,88638115483;420,827214373276;422,131334198639;423,993446398526;421,774231130257;422,132056439295;419,422070495784;417,469988577068;419,694456970319;420,287217479199;422,389310551807;35,7849999999999
"61";"f8";5000;10;10;2;0,5;0,5;-3978,73250652559;417,960605351254;439,179229317233;441,135620232671;420,280159451067;414,597239345312;428,940365090966;419,435710413381;444,291150895879;403,836035868153;423,296852968633;9,5920000000001
"62";"f8";5000;30;10;10;0,5;0,5;-4168,36362909213;428,834166610613;420,455008046702;412,861837306991;422,857658937573;421,271839411929;416,656795423478;420,200386550277;418,068002909422;421,010870486498;417,576158652082;23,1190000000001
"63";"f8";5000;50;10;25;0,5;0,5;-4188,43656233;419,87233562395;422,146212309599;420,983765041456;423,347243806347;420,357269002125;420,445040334016;421,18811653927;420,32009200193;421,007660683244;422,259282786399;43,8980000000001
"64";"f8";5000;100;10;40;0,5;0,5;-4189,2485974664;420,79073167406;420,20751372911;421,790957683697;420,78673793003;421,069800620899;420,636671129614;420,786353992298;419,892188394442;419,56610349007;420,964022399858;92,924
"65";"f9";2000;10;10;2;0,5;0,5;9,78783400748294;-0,010763695240021;0,952278399467469;-0,076643075942993;0,0119341444969177;0,0182821512222286;-0,991737658977509;0,986943097114563;-0,00844590663909894;1,96105341434479;0,985762588977813;3,9369999999999
"66";"f9";2000;30;10;10;0,5;0,5;8,03862023300007;0,0579771018028259;-0,00158512353897056;0,0513752055168153;-0,0451038074493404;-0,934572305679321;-0,0292256140708922;0,90875009059906;-0,998516404628754;-0,02128161907196;1,01452410697937;9,17899999999963
"67";"f9";2000;50;10;25;0,5;0,5;3,60517809514052;0,0791295433044432;0,0495791816711426;0,990464918613434;-0,00330940961837811;0,0496584725379945;-0,0205165481567384;-0,00979155063629111;-0,029488990306854;0,0269113492965696;-0,00109840393066385;17,2760000000003
"68";"f9";2000;100;10;40;0,5;0,5;0,96642508261607;-0,0317384576797481;0,00487042188644438;-0,010731174945831;0,0106470727920529;-0,018342797756195;-0,00387916803359989;0,052282350063324;-0,0141773271560668;0,0185447406768802;0,00324490308761582;37,5479999999998
"69";"f9";5000;10;10;2;0,5;0,5;7,28690457932615;-0,00899804353714018;-0,0239751243591311;-0,0980960226058958;0,0104128766059874;-0,980416440963745;-0,0553775954246518;0,0223970890045164;-0,0591982650756835;-0,0883636856079102;-0,0834412741661072;9,67700000000013
"70";"f9";5000;30;10;10;0,5;0,5;3,44502364176238;-1,04630989551544;0,0336740493774412;0,0272059488296508;-0,000786111354828201;0,011345107555389;0,00894980907440157;-0,0473140811920167;0,0104976820945737;-1,00533252477646;0,0139739418029787;23,73
"71";"f9";5000;50;10;25;0,5;0,5;0,148473582758953;0,00397396087646484;-0,000209875106811808;0,00191169500350963;-0,00888404607772841;-0,00784881830215411;-0,00665875196456867;0,00487372159957911;-0,0123041272163391;-0,0180683755874638;0,00654867887496913;43,3600000000001
"72";"f9";5000;100;10;40;0,5;0,5;0,096052644108866;-0,000490210056304896;0,00532235145568816;0,000892546176910258;0,0125381302833558;0,00912154436111479;0,00404544353485115;0,011832873821259;0,00678294897079468;-0,0033926653862002;0,000813288688659597;94,2339999999999
"73";"f10";2000;10;10;2;0,5;0,5;7,82221533161493;0,742215931415558;1,20712248980999;4,26859757304192;1,12470552325249;2,72460480034351;0,498704135417938;2,03582832217216;-0,970600843429565;-0,522481083869934;0,953569546341896;4,01299999999992
"74";"f10";2000;30;10;10;0,5;0,5;4,88478798617209;0,435531318187714;0,959933072328568;1,16787518560886;0,0214302539825439;-1,10893541574478;-0,355489626526833;-1,78831243515015;0,28327588737011;1,16376739740372;0,838842734694481;10,1320000000001
"75";"f10";2000;50;10;25;0,5;0,5;2,96873539934189;-0,321526914834976;-0,850637331604958;0,136139959096909;-0,240899860858917;-0,0785366296768188;-0,00750085711479187;1,05498933792114;-0,725996255874634;0,0853064954280853;-0,109143063426018;17,855
"76";"f10";2000;100;10;40;0,5;0,5;1,65969857709484;-0,0575866997241974;-0,0612275451421738;-0,0128172636032104;-0,0967679917812347;-0,0922054499387741;0,0230351388454437;0,260557398200035;0,0906519293785095;-0,643565520644188;-0,00106556713581085;38,2850000000003
"77";"f10";5000;10;10;2;0,5;0,5;5,47667192866793;1,72264650464058;-1,69909754395485;0,122341200709343;0,796758860349655;0,211498931050301;0,788079157471657;1,59979254007339;0,513930276036263;-0,233877494931221;-0,859181135892868;9,51699999999983
"78";"f10";5000;30;10;10;0,5;0,5;1,962662974753;0,158180549740791;-0,0763850659132004;0,0993597507476807;0,222323969006538;0,2824367582798;-0,0315241068601608;0,202191978693008;-0,021574929356575;-0,396335110068321;0,151239275932312;23,9850000000001
"79";"f10";5000;50;10;25;0,5;0,5;0,811895384226084;-0,0422944575548172;0,105484634637833;-0,0245631337165833;-0,0577917098999023;-0,0217747539281845;-0,0786105692386627;0,115739196538925;-0,0557047128677368;0,229445621371269;-0,0553138107061386;42,9259999999999
"80";"f10";5000;100;10;40;0,5;0,5;0,184944973070423;-0,0129053592681885;0,00814388692378998;0,0590110421180725;-0,0152619034051895;0,000300243496894836;0,0174769759178162;-0,040025994181633;-0,0667570382356644;0,013905331492424;0,00678730010986328;95,8360000000002
